7.021548424211238171e+01	7.038659775137797681e+01	6.315472310485292695e+01	5.346333329735281126e+01	4.467735962770320413e+01	3.814249307893000207e+01	3.161176517877324699e+01	2.487082944463241319e+01	1.972041226588613938e+01	1.648589660014516767e+01	1.388468929009591157e+01	1.145574073891360101e+01	9.273931273637217032e+00	7.981300973982996538e+00	7.713132824992843695e+00	7.236510694014653744e+00	5.984231998018486820e+00	4.735440914527971223e+00	3.595919716910798591e+00	2.656826875216979023e+00	1.984510115077647407e+00	1.384100229909698054e+00	1.132542361205721271e+00	1.090710590342657049e+00	1.030403086551067160e+00	8.935538427568606723e-01	7.493729845247404375e-01	6.454192560832374692e-01	5.470988068384587955e-01	4.324915647995870027e-01	3.273117205576682176e-01	2.538633016467480852e-01
5.777110756546435510e+01	5.830792060991416292e+01	5.251901391212678760e+01	4.482856936083900479e+01	3.770721371510317255e+01	3.226980351494492538e+01	2.659214758489267894e+01	2.092710153343779567e+01	1.657683913859541747e+01	1.378221412808251678e+01	1.149951603192929817e+01	9.358455732902388746e+00	7.497383213986092976e+00	6.433828743537409522e+00	6.282222475232703829e+00	5.984231998018486820e+00	5.056132002527394143e+00	4.076457892803125205e+00	3.093073883205526897e+00	2.274418679741299965e+00	1.692092534225056566e+00	1.165472965871517497e+00	9.423451885173175224e-01	9.052859253727822963e-01	8.488502152946572066e-01	7.314834424788163592e-01	6.155196272557464932e-01	5.312985863147723364e-01	4.471073337641586209e-01	3.468477776440162530e-01	2.562596754350623951e-01	1.945913034998828228e-01
4.543255216252686068e+01	4.575076226214976316e+01	4.114611362735486466e+01	3.541886656359515229e+01	3.006150219188717543e+01	2.601701390611290421e+01	2.151898136238555637e+01	1.698588684684190397e+01	1.346594774643235581e+01	1.121181364237622269e+01	9.355226550920541229e+00	7.507994946554973126e+00	5.887614636812908309e+00	5.010669721702850410e+00	4.940122647331347316e+00	4.735440914527971223e+00	4.076457892803125205e+00	3.421829064907149220e+00	2.649358792984887412e+00	1.929895900794381891e+00	1.411072166465724642e+00	9.588297936352980777e-01	7.795840858486641212e-01	7.630883135124069128e-01	7.207042631274652722e-01	6.196635878613178106e-01	5.216836665441422216e-01	4.454064008636940408e-01	3.681624196856564946e-01	2.813825691906774451e-01	2.040793393034558423e-01	1.531179094792566586e-01
3.341069629938805718e+01	3.338369585454481125e+01	3.003153570341056167e+01	2.616300299725997291e+01	2.239647251808939288e+01	1.945650587403215681e+01	1.620503072237724140e+01	1.279395758372873360e+01	1.016875234842774844e+01	8.590269964879457376e+00	7.304521358796207231e+00	5.860003593856107251e+00	4.531207608226392125e+00	3.811908952271386486e+00	3.756539776597821234e+00	3.595919716910798591e+00	3.093073883205526897e+00	2.649358792984887412e+00	2.112875446973422111e+00	1.564884292851503211e+00	1.149267297098319096e+00	7.924400751968072587e-01	6.536297963988912940e-01	6.458570829400523960e-01	6.144457919005990032e-01	5.310373559938509347e-01	4.411315100132839895e-01	3.678844866482506304e-01	3.000220979022142909e-01	2.299551292984445550e-01	1.687354377271774175e-01	1.289350460754135896e-01
2.358858414837251871e+01	2.362148232418870109e+01	2.152682063331251783e+01	1.909385392922194313e+01	1.643161255561527767e+01	1.410414601724052197e+01	1.161249053373698992e+01	9.086618844486123336e+00	7.261769434727311179e+00	6.223291374896697370e+00	5.402621599944538389e+00	4.402584667291692178e+00	3.407932012027620861e+00	2.831472600872477763e+00	2.769228152583802505e+00	2.656826875216979023e+00	2.274418679741299965e+00	1.929895900794381891e+00	1.564884292851503211e+00	1.213952462366437945e+00	9.286272071495613734e-01	6.666130407838415373e-01	5.490503631870249368e-01	5.289476572653470932e-01	4.992610751774324007e-01	4.376653056486001225e-01	3.601474163436529374e-01	2.964080781702546630e-01	2.432155044985960801e-01	1.905243635004029989e-01	1.448833429611688928e-01	1.149849283543339235e-01
1.696049116887849095e+01	1.713192621928044446e+01	1.597197108658931342e+01	1.440460356381551499e+01	1.242299473796338560e+01	1.045815848149244864e+01	8.341947078690289175e+00	6.342596420504920118e+00	5.092415292955686290e+00	4.406427404794786007e+00	3.893030139737825301e+00	3.230699517356890649e+00	2.517802217140165055e+00	2.090261316784660650e+00	2.043862947111374506e+00	1.984510115077647407e+00	1.692092534225056566e+00	1.411072166465724642e+00	1.149267297098319096e+00	9.286272071495613734e-01	7.499541355005088228e-01	5.662686026752621338e-01	4.637720065269592684e-01	4.339027959583357519e-01	4.054705876988622948e-01	3.601596328829914651e-01	2.956521121462957202e-01	2.425868728519528228e-01	2.020148616710898126e-01	1.618752889949618412e-01	1.246694257862644012e-01	9.721648301732317698e-02
1.074120333611799438e+01	1.077966345094323763e+01	1.045282332713952123e+01	9.717223082563100078e+00	8.456394832906619641e+00	7.065606260592624643e+00	5.525917401998768241e+00	4.060617717747156519e+00	3.247255912956945156e+00	2.814457486294369204e+00	2.545691366868704897e+00	2.180856682219677545e+00	1.729563501890283739e+00	1.440200649360037666e+00	1.411610299449718608e+00	1.384100229909698054e+00	1.165472965871517497e+00	9.588297936352980777e-01	7.924400751968072587e-01	6.666130407838415373e-01	5.662686026752621338e-01	4.594531487877999698e-01	3.868394023700775786e-01	3.576280904236214808e-01	3.291766741858643819e-01	2.918114380422257015e-01	2.375795866332192363e-01	1.950754544866271645e-01	1.666790940583060265e-01	1.388288011525057597e-01	1.097794502312347820e-01	8.592812571256627785e-02
7.910959898663339374e+00	7.835045414714576495e+00	7.759943551070320744e+00	7.338115657041512030e+00	6.460157253959943446e+00	5.532817798242814611e+00	4.450427574679760134e+00	3.273207537387011978e+00	2.582608383593936630e+00	2.217202538864064376e+00	2.011493790304041074e+00	1.736068197692831161e+00	1.386664375056209986e+00	1.162736305490718713e+00	1.155836600147301052e+00	1.132542361205721271e+00	9.423451885173175224e-01	7.795840858486641212e-01	6.536297963988912940e-01	5.490503631870249368e-01	4.637720065269592684e-01	3.868394023700775786e-01	3.396597319208068955e-01	3.214909269041884565e-01	2.956229047748532568e-01	2.583736991541784600e-01	2.077747081857233558e-01	1.705332511480262270e-01	1.474041217931754966e-01	1.249612756016429960e-01	1.008785210759492595e-01	8.108159707362755375e-02
7.299357764955654915e+00	7.343321285068297399e+00	7.171054780636537451e+00	6.679981654444632433e+00	5.903564385420306593e+00	5.137769221457603841e+00	4.216021683720255098e+00	3.150465157143800266e+00	2.490579112112087490e+00	2.146314224056542042e+00	1.944346253638993716e+00	1.641926025836077052e+00	1.289697176636771969e+00	1.076942072665328043e+00	1.101173992467157081e+00	1.090710590342657049e+00	9.052859253727822963e-01	7.630883135124069128e-01	6.458570829400523960e-01	5.289476572653470932e-01	4.339027959583357519e-01	3.576280904236214808e-01	3.214909269041884565e-01	3.188635756094082563e-01	3.020056792087499886e-01	2.629883497714046725e-01	2.105741122910513297e-01	1.731035570870290696e-01	1.502001028856428944e-01	1.275773609682846754e-01	1.035072561226425270e-01	8.386963061699886923e-02
7.128422569922868490e+00	7.409313480457377921e+00	7.120959068545022141e+00	6.359617515564602641e+00	5.457667842251439083e+00	4.715144924912409330e+00	3.889007740267441893e+00	2.945704330093168011e+00	2.366596947298242437e+00	2.057009546250573084e+00	1.871273576224919521e+00	1.567739555073534463e+00	1.208138450306614597e+00	9.986306141724401453e-01	1.037048041849307989e+00	1.030403086551067160e+00	8.488502152946572066e-01	7.207042631274652722e-01	6.144457919005990032e-01	4.992610751774324007e-01	4.054705876988622948e-01	3.291766741858643819e-01	2.956229047748532568e-01	3.020056792087499886e-01	2.969592652112490461e-01	2.630162332573151018e-01	2.113562588390094088e-01	1.735571720919784344e-01	1.509269199692170327e-01	1.292007370721302839e-01	1.059243387289656863e-01	8.645354374946492837e-02
5.969815811654395787e+00	6.323632369169511769e+00	6.125591521158376906e+00	5.406413064417845860e+00	4.549406657448800573e+00	3.924273075837131586e+00	3.255047065324643274e+00	2.481859664420867251e+00	2.017851028992635687e+00	1.757212944487656303e+00	1.615953534881912956e+00	1.373735385306652956e+00	1.049635528744855550e+00	8.624742747670385290e-01	9.011191714223751870e-01	8.935538427568606723e-01	7.314834424788163592e-01	6.196635878613178106e-01	5.310373559938509347e-01	4.376653056486001225e-01	3.601596328829914651e-01	2.918114380422257015e-01	2.583736991541784600e-01	2.629883497714046725e-01	2.630162332573151018e-01	2.382734101199570631e-01	1.931852331725305572e-01	1.585541450218221071e-01	1.383051831253319097e-01	1.197352402881440847e-01	9.907212541171214748e-02	8.130413346343635939e-02
4.722685073797632249e+00	4.962229689358605533e+00	4.722682190977133487e+00	4.225270040604303112e+00	3.643182794621578680e+00	3.204701826469662507e+00	2.632164588037534614e+00	2.013477626254026820e+00	1.655308041968825306e+00	1.425251788346592052e+00	1.307505801400233647e+00	1.123067756588182142e+00	8.628027850547724809e-01	7.126056852630158200e-01	7.565835605148065746e-01	7.493729845247404375e-01	6.155196272557464932e-01	5.216836665441422216e-01	4.411315100132839895e-01	3.601474163436529374e-01	2.956521121462957202e-01	2.375795866332192363e-01	2.077747081857233558e-01	2.105741122910513297e-01	2.113562588390094088e-01	1.931852331725305572e-01	1.605077041447481867e-01	1.345605552304780239e-01	1.178789514344607131e-01	1.016897806829120121e-01	8.285765360167483828e-02	6.685030084892419622e-02
3.770489576373214025e+00	3.983126778288093028e+00	3.748065322421251899e+00	3.376294367534939500e+00	2.969726790511816095e+00	2.666239592971049177e+00	2.180215637567514797e+00	1.678703348638643345e+00	1.385162315114302434e+00	1.172597421846786503e+00	1.064627392770397973e+00	9.213677524781841432e-01	7.167471827819180685e-01	5.975187163407377211e-01	6.491001755960403852e-01	6.454192560832374692e-01	5.312985863147723364e-01	4.454064008636940408e-01	3.678844866482506304e-01	2.964080781702546630e-01	2.425868728519528228e-01	1.950754544866271645e-01	1.705332511480262270e-01	1.731035570870290696e-01	1.735571720919784344e-01	1.585541450218221071e-01	1.345605552304780239e-01	1.161444564426296899e-01	1.033320324804263834e-01	8.939283036657483250e-02	7.242348604017509461e-02	5.812622495862038857e-02
2.874666618924005324e+00	3.117397898508319720e+00	3.032328244174368415e+00	2.720234393789447314e+00	2.361183589627833701e+00	2.129152795271207932e+00	1.764128657207302719e+00	1.380861481155470250e+00	1.133961445516169286e+00	9.465059562384063874e-01	8.610875121966452550e-01	7.624138087872559533e-01	6.004776335985041458e-01	4.988169711759694591e-01	5.472183399685357497e-01	5.470988068384587955e-01	4.471073337641586209e-01	3.681624196856564946e-01	3.000220979022142909e-01	2.432155044985960801e-01	2.020148616710898126e-01	1.666790940583060265e-01	1.474041217931754966e-01	1.502001028856428944e-01	1.509269199692170327e-01	1.383051831253319097e-01	1.178789514344607131e-01	1.033320324804263834e-01	9.441833479828931619e-02	8.371963159939416199e-02	6.927152352508142430e-02	5.677116831905625743e-02
2.121352637901217975e+00	2.314390877742547037e+00	2.333426051405575130e+00	2.003024009838259900e+00	1.640475277141899335e+00	1.505337789205182908e+00	1.319961217080214855e+00	1.062973057435011137e+00	8.685099466844096172e-01	7.122298554247792346e-01	6.528826111844882041e-01	6.028393592575207460e-01	4.798208580058394013e-01	3.962868555003636883e-01	4.354182559891009441e-01	4.324915647995870027e-01	3.468477776440162530e-01	2.813825691906774451e-01	2.299551292984445550e-01	1.905243635004029989e-01	1.618752889949618412e-01	1.388288011525057597e-01	1.249612756016429960e-01	1.275773609682846754e-01	1.292007370721302839e-01	1.197352402881440847e-01	1.016897806829120121e-01	8.939283036657483250e-02	8.371963159939416199e-02	7.709535635774730777e-02	6.641189672650162079e-02	5.643111176256647432e-02
1.898049709253268880e+00	2.041980908391874294e+00	2.053871994823551983e+00	1.597079883265583256e+00	1.147668120494795163e+00	1.058742995933831033e+00	1.018482420385373066e+00	8.492842022654203404e-01	6.895987376602571439e-01	5.667783412576757884e-01	5.142640107748979172e-01	4.847133571326170398e-01	3.872035126340204192e-01	3.144521511025193394e-01	3.374205372463498498e-01	3.273117205576682176e-01	2.562596754350623951e-01	2.040793393034558423e-01	1.687354377271774175e-01	1.448833429611688928e-01	1.246694257862644012e-01	1.097794502312347820e-01	1.008785210759492595e-01	1.035072561226425270e-01	1.059243387289656863e-01	9.907212541171214748e-02	8.285765360167483828e-02	7.242348604017509461e-02	6.927152352508142430e-02	6.641189672650162079e-02	6.080998867835025329e-02	5.505989913498915422e-02
1.801412618510178643e+00	1.919175917055536695e+00	1.925838865444683412e+00	1.405087740637862126e+00	8.835624443532100747e-01	8.082476556201433349e-01	8.651701908836738619e-01	7.631977081730829671e-01	6.144268066931799499e-01	5.135647677306883763e-01	4.587502812933030860e-01	4.324106202747756700e-01	3.456866808776541400e-01	2.700938377654489297e-01	2.736671153545141566e-01	2.538633016467480852e-01	1.945913034998828228e-01	1.531179094792566586e-01	1.289350460754135896e-01	1.149849283543339235e-01	9.721648301732317698e-02	8.592812571256627785e-02	8.108159707362755375e-02	8.386963061699886923e-02	8.645354374946492837e-02	8.130413346343635939e-02	6.685030084892419622e-02	5.812622495862038857e-02	5.677116831905625743e-02	5.643111176256647432e-02	5.505989913498915422e-02	5.375744698180279224e-02
